text,word,sentence,indexloc,compname
各位 2019 年 ５月 15 日 会社 名 ＣＹＢＥＲＤＹＮＥ 株式会社 代表 者 名 代表 取締役 社長 山海 嘉之 （ コード 番号 ７ ７ ７ ９ 東証 マザーズ ） 問合せ 先 取締役 コーポレート 部門 責任 者 宇賀 伸二 （ 電話 ０ ２ ９ − ８ ６ ９ − ９ ９ ８ １ ） プログラム 開発 における 事業 提携 に関する 基本 合意 書 締結 の お知らせ 〜 ビッグ データ の 集積 ・ 解析 ・ 処理 の プラットフォーム の 構築 へ 〜 当社 は 、 本日 、 以下 の とおり 、 株式会社 ワークスアプリケーションズ （ 以下 、 「 社 」 ） と 、 プログラム 開発 における 事業 提携 に関する 基本 合意 の 締結 について 決定 いたし まし た ので 、 お知らせ いたし ます 。 記 1 事業 提携 の 目的 当社 は 、 サイバニックシステム から 得 られる 各種 生体 情報 や 環境 情報 等 の ビッグ データ の 集積 ・ 解析 ・ 処理 等 を 目的 と し た サイバニクス 産業 の プラットフォーム 構築 の 推進 を,各位,14,0,
,2019,14,1,
,年,14,2,
,５月,14,3,
,15,14,4,
,日,14,5,
,会社,14,6,
,名,14,7,
,ＣＹＢＥＲＤＹＮＥ,14,8,
,株式会社,14,9,
,代表,14,10,
,者,14,11,
,名,14,12,
,代表,14,13,
,取締役,14,14,
,社長,14,15,
,山海,14,16,
,嘉之,14,17,
,（,14,18,
,コード,14,19,
,番号,14,20,
,7,14,21,
,7,14,22,
,7,14,23,
,9,14,24,
,東証,14,25,
,マザーズ,14,26,
,）,14,27,
,問合せ,14,28,
,先,14,29,
,取締役,14,30,
,コーポレート,14,31,
,部門,14,32,
,責任,14,33,
,者,14,34,
,宇賀,14,35,
,伸二,14,36,
,（,14,37,
,電話,14,38,
,0,14,39,
,2,14,40,
,9,14,41,
,−,14,42,
,8,14,43,
,6,14,44,
,9,14,45,
,−,14,46,
,9,14,47,
,9,14,48,
,8,14,49,
,1,14,50,
,）,14,51,
,プログラム,14,52,
,開発,14,53,
,における,14,54,
,事業,14,55,
,提携,14,56,
,に関する,14,57,
,基本,14,58,
,合意,14,59,
,書,14,60,
,締結,14,61,
,の,14,62,
,お知らせ,14,63,
,〜,14,64,
,ビッグ,14,65,
,データ,14,66,
,の,14,67,
,集積,14,68,
,・,14,69,
,解析,14,70,
,・,14,71,
,処理,14,72,
,の,14,73,
,プラットフォーム,14,74,
,の,14,75,
,構築,14,76,
,へ,14,77,
,〜,14,78,
,当社,14,79,
,は,14,80,
,、,14,81,
,本日,14,82,
,、,14,83,
,以下,14,84,
,の,14,85,
,とおり,14,86,
,、,14,87,
,株式会社,14,88,
,ワークスアプリケーションズ,14,89,1
,（,14,90,
,以下,14,91,
,、,14,92,
,「,14,93,
,社,14,94,
,」,14,95,
,）,14,96,
,と,14,97,
,、,14,98,
,プログラム,14,99,
,開発,14,100,
,における,14,101,
,事業,14,102,
,提携,14,103,
,に関する,14,104,
,基本,14,105,
,合意,14,106,
,の,14,107,
,締結,14,108,
,について,14,109,
,決定,14,110,
,いたし,14,111,
,まし,14,112,
,た,14,113,
,ので,14,114,
,、,14,115,
,お知らせ,14,116,
,いたし,14,117,
,ます,14,118,
,。,14,119,
,記,14,120,
,1,14,121,
,事業,14,122,
,提携,14,123,
,の,14,124,
,目的,14,125,
,当社,14,126,
,は,14,127,
,、,14,128,
,サイバニックシステム,14,129,
,から,14,130,
,得,14,131,
,られる,14,132,
,各種,14,133,
,生体,14,134,
,情報,14,135,
,や,14,136,
,環境,14,137,
,情報,14,138,
,等,14,139,
,の,14,140,
,ビッグ,14,141,
,データ,14,142,
,の,14,143,
,集積,14,144,
,・,14,145,
,解析,14,146,
,・,14,147,
,処理,14,148,
,等,14,149,
,を,14,150,
,目的,14,151,
,と,14,152,
,し,14,153,
,た,14,154,
,サイバニクス,14,155,
,産業,14,156,
,の,14,157,
,プラットフォーム,14,158,
,構築,14,159,
,の,14,160,
,推進,14,161,
,を,14,162,
水戸 ホーリーホック と の 資本 業務 提携 及び ユニフォーム パートナー 決定 の お知らせ,水戸,15,0,1
,ホーリーホック,15,1,1
,と,15,2,
,の,15,3,
,資本,15,4,
,業務,15,5,
,提携,15,6,
,及び,15,7,
,ユニフォーム,15,8,
,パートナー,15,9,
,決定,15,10,
,の,15,11,
,お知らせ,15,12,
報道 関係 者 各位 水戸 ホーリーホック と の 資本 業務 提携 及び ユニフォーム パートナー 決定 の お知らせ 2019 年 5 月 17 日 株式会社 アトラエ 株式会社 アトラエ は 、 2 所属 の クラブ チーム 水戸 ホーリーホック を 所有 する 株式会社 フットボール クラブ 水戸 ホーリーホック と の 資本 業務 提携 に 合意 し た こと を お知らせ いたし ます 。 また 、 ユニフォーム パートナー として も 支援 が 決定 し まし まし た ので あわせ て お知らせ いたし ます 。 本 提携 により エンゲージメント 経営 や 人材 育成 など 、 両社 が 持つ ノウハウ の 共有 を 通し 、 応援 し て くださる 皆さま へ さらなる 貢献 が できる よう 邁進 し て 参り ます 。 5 月 21 日 （ 火 ） に は 、 株式会社 アトラエ の オフィス にて 記者 会見 を 開催 いたし ます ので 、 報道 関係 の 皆様 に おか れ まし て は 、 当日 の 取材 に ご 協力 ください ます よう お願い 申し,報道,16,0,
,関係,16,1,
,者,16,2,
,各位,16,3,
,水戸,16,4,1
,ホーリーホック,16,5,1
,と,16,6,
,の,16,7,
,資本,16,8,
,業務,16,9,
,提携,16,10,
,及び,16,11,
,ユニフォーム,16,12,
,パートナー,16,13,
,決定,16,14,
,の,16,15,
,お知らせ,16,16,
,2019,16,17,
,年,16,18,
,5,16,19,
,月,16,20,
,17,16,21,
,日,16,22,
,株式会社,16,23,
,アトラエ,16,24,
,株式会社,16,25,
,アトラエ,16,26,
,は,16,27,
,、,16,28,
,2,16,29,
,所属,16,30,
,の,16,31,
,クラブ,16,32,
,チーム,16,33,
,水戸,16,34,1
,ホーリーホック,16,35,1
,を,16,36,
,所有,16,37,
,する,16,38,
,株式会社,16,39,
,フットボール,16,40,
,クラブ,16,41,
,水戸,16,42,1
,ホーリーホック,16,43,1
,と,16,44,
,の,16,45,
,資本,16,46,
,業務,16,47,
,提携,16,48,
,に,16,49,
,合意,16,50,
,し,16,51,
,た,16,52,
,こと,16,53,
,を,16,54,
,お知らせ,16,55,
,いたし,16,56,
,ます,16,57,
,。,16,58,
,また,16,59,
,、,16,60,
,ユニフォーム,16,61,
,パートナー,16,62,
,として,16,63,
,も,16,64,
,支援,16,65,
,が,16,66,
,決定,16,67,
,し,16,68,
,まし,16,69,
,まし,16,70,
,た,16,71,
,ので,16,72,
,あわせ,16,73,
,て,16,74,
,お知らせ,16,75,
,いたし,16,76,
,ます,16,77,
,。,16,78,
,本,16,79,
,提携,16,80,
,により,16,81,
,エンゲージメント,16,82,
,経営,16,83,
,や,16,84,
,人材,16,85,
,育成,16,86,
,など,16,87,
,、,16,88,
,両社,16,89,
,が,16,90,
,持つ,16,91,
,ノウハウ,16,92,
,の,16,93,
,共有,16,94,
,を,16,95,
,通し,16,96,
,、,16,97,
,応援,16,98,
,し,16,99,
,て,16,100,
,くださる,16,101,
,皆さま,16,102,
,へ,16,103,
,さらなる,16,104,
,貢献,16,105,
,が,16,106,
,できる,16,107,
,よう,16,108,
,邁進,16,109,
,し,16,110,
,て,16,111,
,参り,16,112,
,ます,16,113,
,。,16,114,
,5,16,115,
,月,16,116,
,21,16,117,
,日,16,118,
,（,16,119,
,火,16,120,
,）,16,121,
,に,16,122,
,は,16,123,
,、,16,124,
,株式会社,16,125,
,アトラエ,16,126,
,の,16,127,
,オフィス,16,128,
,にて,16,129,
,記者,16,130,
,会見,16,131,
,を,16,132,
,開催,16,133,
,いたし,16,134,
,ます,16,135,
,ので,16,136,
,、,16,137,
,報道,16,138,
,関係,16,139,
,の,16,140,
,皆様,16,141,
,に,16,142,
,おか,16,143,
,れ,16,144,
,まし,16,145,
,て,16,146,
,は,16,147,
,、,16,148,
,当日,16,149,
,の,16,150,
,取材,16,151,
,に,16,152,
,ご,16,153,
,協力,16,154,
,ください,16,155,
,ます,16,156,
,よう,16,157,
,お願い,16,158,
,申し,16,159,
相続 管理 システム 展開 の ビービーシー と 業務 提携 税理士 など 士 業 の 方 を 対象 と し た 不動産 活用 で の 相続 ・ 贈与 税 の 節税 メリット 算出 シミュレーター を 共同 開発,相続,17,0,
,管理,17,1,
,システム,17,2,
,展開,17,3,
,の,17,4,
,ビービーシー,17,5,1
,と,17,6,
,業務,17,7,
,提携,17,8,
,税理士,17,9,
,など,17,10,
,士,17,11,
,業,17,12,
,の,17,13,
,方,17,14,
,を,17,15,
,対象,17,16,
,と,17,17,
,し,17,18,
,た,17,19,
,不動産,17,20,
,活用,17,21,
,で,17,22,
,の,17,23,
,相続,17,24,
,・,17,25,
,贈与,17,26,
,税,17,27,
,の,17,28,
,節税,17,29,
,メリット,17,30,
,算出,17,31,
,シミュレーター,17,32,
,を,17,33,
,共同,17,34,
,開発,17,35,
プレス 20190517 当社 は 、 株式会社 ビービーシー と 相続 ・ 贈与 シミュレーター 開発 ・ 提供 で 5 月 17 日 に 業務 提携 し た こと を お知らせ いたし ます 。 この 業務 提携 で は 、 税理士 など 士 業 の 方 に 向け て 不動産 の 取得 によって 得 られる 相続 ・ 贈与 における 節税 メリット を 算出 する シミュレーター を 共同 開発 し ます 。 2019 年 ７月 に 、 税理士 など 士 業 の 方 に 向け て 使用 料 無料 で 提供 開始 予定 です 。 すでに 約 2000 の 税理士 事務所 が 導入 し て いる ビービーシー の 「 相続 管理 システム 21 」 と 連携 し た もの で 、 フェイス ネットワーク が 展開 する 不動産 を 活用 し た 相続 ・ 贈与 時 の 節税 メリット が 最大 化 できる プラン が 簡単 に 提案 できる シミュレーター です 。 最新 記事 20190517 相続 管理 システム 展開 の ビービーシー と 業務 20190408 日本 茶 スタン,プレス,18,0,
,20190517,18,1,
,当社,18,2,
,は,18,3,
,、,18,4,
,株式会社,18,5,
,ビービーシー,18,6,1
,と,18,7,
,相続,18,8,
,・,18,9,
,贈与,18,10,
,シミュレーター,18,11,
,開発,18,12,
,・,18,13,
,提供,18,14,
,で,18,15,
,5,18,16,
,月,18,17,
,17,18,18,
,日,18,19,
,に,18,20,
,業務,18,21,
,提携,18,22,
,し,18,23,
,た,18,24,
,こと,18,25,
,を,18,26,
,お知らせ,18,27,
,いたし,18,28,
,ます,18,29,
,。,18,30,
,この,18,31,
,業務,18,32,
,提携,18,33,
,で,18,34,
,は,18,35,
,、,18,36,
,税理士,18,37,
,など,18,38,
,士,18,39,
,業,18,40,
,の,18,41,
,方,18,42,
,に,18,43,
,向け,18,44,
,て,18,45,
,不動産,18,46,
,の,18,47,
,取得,18,48,
,によって,18,49,
,得,18,50,
,られる,18,51,
,相続,18,52,
,・,18,53,
,贈与,18,54,
,における,18,55,
,節税,18,56,
,メリット,18,57,
,を,18,58,
,算出,18,59,
,する,18,60,
,シミュレーター,18,61,
,を,18,62,
,共同,18,63,
,開発,18,64,
,し,18,65,
,ます,18,66,
,。,18,67,
,2019,18,68,
,年,18,69,
,７月,18,70,
,に,18,71,
,、,18,72,
,税理士,18,73,
,など,18,74,
,士,18,75,
,業,18,76,
,の,18,77,
,方,18,78,
,に,18,79,
,向け,18,80,
,て,18,81,
,使用,18,82,
,料,18,83,
,無料,18,84,
,で,18,85,
,提供,18,86,
,開始,18,87,
,予定,18,88,
,です,18,89,
,。,18,90,
,すでに,18,91,
,約,18,92,
,2000,18,93,
,の,18,94,
,税理士,18,95,
,事務所,18,96,
,が,18,97,
,導入,18,98,
,し,18,99,
,て,18,100,
,いる,18,101,
,ビービーシー,18,102,1
,の,18,103,
,「,18,104,
,相続,18,105,
,管理,18,106,
,システム,18,107,
,21,18,108,
,」,18,109,
,と,18,110,
,連携,18,111,
,し,18,112,
,た,18,113,
,もの,18,114,
,で,18,115,
,、,18,116,
,フェイス,18,117,
,ネットワーク,18,118,
,が,18,119,
,展開,18,120,
,する,18,121,
,不動産,18,122,
,を,18,123,
,活用,18,124,
,し,18,125,
,た,18,126,
,相続,18,127,
,・,18,128,
,贈与,18,129,
,時,18,130,
,の,18,131,
,節税,18,132,
,メリット,18,133,
,が,18,134,
,最大,18,135,
,化,18,136,
,できる,18,137,
,プラン,18,138,
,が,18,139,
,簡単,18,140,
,に,18,141,
,提案,18,142,
,できる,18,143,
,シミュレーター,18,144,
,です,18,145,
,。,18,146,
,最新,18,147,
,記事,18,148,
,20190517,18,149,
,相続,18,150,
,管理,18,151,
,システム,18,152,
,展開,18,153,
,の,18,154,
,ビービーシー,18,155,1
,と,18,156,
,業務,18,157,
,20190408,18,158,
,日本,18,159,
,茶,18,160,
,スタン,18,161,
「 」 を 運営 する キラメックス 、 株式会社 アーテック と 業務 提携 開始 〜 中高生 向け 「 ロボティクスコ …,「,19,0,
,」,19,1,
,を,19,2,
,運営,19,3,
,する,19,4,
,キラメックス,19,5,
,、,19,6,
,株式会社,19,7,
,アーテック,19,8,1
,と,19,9,
,業務,19,10,
,提携,19,11,
,開始,19,12,
,〜,19,13,
,中高生,19,14,
,向け,19,15,
,「,19,16,
,ロボティクスコ,19,17,
,…,19,18,
アド テクノロジー 領域 コンテンツ 領域 ゲーム 領域 ライブラリ お知らせ ユナイテッド 株式会社 （ 本社 ： 東京 都 渋谷 区 、 代表 取締役 会長 ： 早川 与 規 、 証券 コード ： 2497 ） の 連結 子会社 で ある キラメックス 株式会社 （ 本社 ： 東京 都 渋谷 区 、 代表 取締役 社長 ： 樋口 隆広 ） は 、 この たび 、 幼稚園 ・ 保育園 から 小中 高 、 大学 、 専門 学校 向け 教材 の 製造 ・ 販売 の 他 、 全国 で 1000 以上 の 教室 展開 実績 を 持つ 、 ロボット プログラミング 教室 「 アーテックエジソンアカデミー 」 を 運営 する 株式会社 アーテック （ 本社 ： 大阪 府 八尾 市 、 代表 取締役 社長 ： 藤原 悦 ） と の 業務 提携 を 締結 いたし まし た 。 詳細 は ©「」 を 運営 する キラメックス 、 株式会社 アーテック と 業務 提携 開始 〜 中高生 向け 「 ロボティクスコース 」 共同 開発 へ 〜 お知らせ ニュース 事業 紹介 情報 企業 情報 採用 検索 ニ,アド,20,0,
,テクノロジー,20,1,
,領域,20,2,
,コンテンツ,20,3,
,領域,20,4,
,ゲーム,20,5,
,領域,20,6,
,ライブラリ,20,7,
,お知らせ,20,8,
,ユナイテッド,20,9,
,株式会社,20,10,
,（,20,11,
,本社,20,12,
,：,20,13,
,東京,20,14,
,都,20,15,
,渋谷,20,16,
,区,20,17,
,、,20,18,
,代表,20,19,
,取締役,20,20,
,会長,20,21,
,：,20,22,
,早川,20,23,
,与,20,24,
,規,20,25,
,、,20,26,
,証券,20,27,
,コード,20,28,
,：,20,29,
,2497,20,30,
,）,20,31,
,の,20,32,
,連結,20,33,
,子会社,20,34,
,で,20,35,
,ある,20,36,
,キラメックス,20,37,
,株式会社,20,38,
,（,20,39,
,本社,20,40,
,：,20,41,
,東京,20,42,
,都,20,43,
,渋谷,20,44,
,区,20,45,
,、,20,46,
,代表,20,47,
,取締役,20,48,
,社長,20,49,
,：,20,50,
,樋口,20,51,
,隆広,20,52,
,）,20,53,
,は,20,54,
,、,20,55,
,この,20,56,
,たび,20,57,
,、,20,58,
,幼稚園,20,59,
,・,20,60,
,保育園,20,61,
,から,20,62,
,小中,20,63,
,高,20,64,
,、,20,65,
,大学,20,66,
,、,20,67,
,専門,20,68,
,学校,20,69,
,向け,20,70,
,教材,20,71,
,の,20,72,
,製造,20,73,
,・,20,74,
,販売,20,75,
,の,20,76,
,他,20,77,
,、,20,78,
,全国,20,79,
,で,20,80,
,1000,20,81,
,以上,20,82,
,の,20,83,
,教室,20,84,
,展開,20,85,
,実績,20,86,
,を,20,87,
,持つ,20,88,
,、,20,89,
,ロボット,20,90,
,プログラミング,20,91,
,教室,20,92,
,「,20,93,
,アーテックエジソンアカデミー,20,94,
,」,20,95,
,を,20,96,
,運営,20,97,
,する,20,98,
,株式会社,20,99,
,アーテック,20,100,1
,（,20,101,
,本社,20,102,
,：,20,103,
,大阪,20,104,
,府,20,105,
,八尾,20,106,
,市,20,107,
,、,20,108,
,代表,20,109,
,取締役,20,110,
,社長,20,111,
,：,20,112,
,藤原,20,113,
,悦,20,114,
,）,20,115,
,と,20,116,
,の,20,117,
,業務,20,118,
,提携,20,119,
,を,20,120,
,締結,20,121,
,いたし,20,122,
,まし,20,123,
,た,20,124,
,。,20,125,
,詳細,20,126,
,は,20,127,
,©「」,20,128,
,を,20,129,
,運営,20,130,
,する,20,131,
,キラメックス,20,132,
,、,20,133,
,株式会社,20,134,
,アーテック,20,135,1
,と,20,136,
,業務,20,137,
,提携,20,138,
,開始,20,139,
,〜,20,140,
,中高生,20,141,
,向け,20,142,
,「,20,143,
,ロボティクスコース,20,144,
,」,20,145,
,共同,20,146,
,開発,20,147,
,へ,20,148,
,〜,20,149,
,お知らせ,20,150,
,ニュース,20,151,
,事業,20,152,
,紹介,20,153,
,情報,20,154,
,企業,20,155,
,情報,20,156,
,採用,20,157,
,検索,20,158,
,ニ,20,159,
で 映像 制作 業務 の 効率 化 を 実現 する 共同 開発 において モルフォ と ヌーベルグループ が 業務 提携,で,21,0,
,映像,21,1,
,制作,21,2,
,業務,21,3,
,の,21,4,
,効率,21,5,
,化,21,6,
,を,21,7,
,実現,21,8,
,する,21,9,
,共同,21,10,
,開発,21,11,
,において,21,12,
,モルフォ,21,13,1
,と,21,14,
,ヌーベルグループ,21,15,1
,が,21,16,
,業務,21,17,
,提携,21,18,
0607 ［ プレス リリース ］ 2019 年 5 月 20 日 2019 年 5 月 20 日 株式会社 モルフォ 株式会社 モルフォ （ 所在地 ： 東京 都 千代田 区 、 代表 取締役 社長 ： 平賀 督 基 、 以下 モルフォ ） は 、 総合 的 な 映像 サービス を ワン ストップ で 提供 する ヌーベルグループ の 株式会社 （ 所在 ： 東京 都 千代田 区 、 代表 取締役 社長 ： 久野 智嗣 、 以下 ） および 放送 ・ 映像 ・ 音響 に 特 化 し た 開発 ・ 販売 を 手掛ける ヌーベルグループ の 3 （ サードミーム ） 株式会社 （ 所在 ： 東京 都 千代田 区 、 代表 取締役 社長 ： 久野 智嗣 、 以下 3 ） とともに 、 映像 制作 業界 における 業務 効率 化 の ため の （ 人工 知能 ） ソフトウェア を 共同 開発 する ため 、 業務 提携 契約 を 締結 し た こと を 発表 し ます 。 ヌーベルグループ は 、 映像 制作 コンテンツ にて 制作 ・ 撮影 ・ 編集 を 一貫 体制 で 構築 する トータ,607,22,0,
,［,22,1,
,プレス,22,2,
,リリース,22,3,
,］,22,4,
,2019,22,5,
,年,22,6,
,5,22,7,
,月,22,8,
,20,22,9,
,日,22,10,
,2019,22,11,
,年,22,12,
,5,22,13,
,月,22,14,
,20,22,15,
,日,22,16,
,株式会社,22,17,
,モルフォ,22,18,1
,株式会社,22,19,
,モルフォ,22,20,1
,（,22,21,
,所在地,22,22,
,：,22,23,
,東京,22,24,
,都,22,25,
,千代田,22,26,
,区,22,27,
,、,22,28,
,代表,22,29,
,取締役,22,30,
,社長,22,31,
,：,22,32,
,平賀,22,33,
,督,22,34,
,基,22,35,
,、,22,36,
,以下,22,37,
,モルフォ,22,38,1
,）,22,39,
,は,22,40,
,、,22,41,
,総合,22,42,
,的,22,43,
,な,22,44,
,映像,22,45,
,サービス,22,46,
,を,22,47,
,ワン,22,48,
,ストップ,22,49,
,で,22,50,
,提供,22,51,
,する,22,52,
,ヌーベルグループ,22,53,1
,の,22,54,
,株式会社,22,55,
,（,22,56,
,所在,22,57,
,：,22,58,
,東京,22,59,
,都,22,60,
,千代田,22,61,
,区,22,62,
,、,22,63,
,代表,22,64,
,取締役,22,65,
,社長,22,66,
,：,22,67,
,久野,22,68,
,智嗣,22,69,
,、,22,70,
,以下,22,71,
,）,22,72,
,および,22,73,
,放送,22,74,
,・,22,75,
,映像,22,76,
,・,22,77,
,音響,22,78,
,に,22,79,
,特,22,80,
,化,22,81,
,し,22,82,
,た,22,83,
,開発,22,84,
,・,22,85,
,販売,22,86,
,を,22,87,
,手掛ける,22,88,
,ヌーベルグループ,22,89,1
